,model_week,date,iso_week,iso_year,ga4_sessions,refined_ga4_ressions,podcast_streams,linkedin_spend,linkedin_impressions,linkedin_clicks,gSearch_sessions,gSearch_impressions,gift_spend,email_opened_cnt,direct_spend,direct_spend_pharios,direct_spend_dc360,fb_spend,fb_impressions,fb_clicks,googleAds_spend,googleAds_impressions,event_spend,all_mql_count,linkedin_mql_count,sales_sourced_mql_cnt,pharios_mql_cnt,dc360_mql_count,dc360_mql_count,impactDotCom_ga4_sessions,sum_content_download,sum_blog_subscribers,sum_newsletter_signup,month,daily_avg_queries,inflation_rate,durable_goods_rates,week,WEI,all_less_linkedin_mql,averageMQL_linkedin,smoothed_MQL_linkedin,smoothed_linkedin_MQL_all,averageMQL,smoothed_MQL
77,202426,2024-06-27,26,2024,3736.0,3736.0,191.0,11406.960000000005,155160,1210,1156.0,28235.0,163.26,269.0,0.0,0,0,2804.2000000000003,286994.0,1364.0,6711.21,9832.0,0.0,57,18,0,0,0,0,3537.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,39,19.0,18.0,57.0,56.5,57.0
78,202426,2024-06-28,26,2024,2347.0,2347.0,195.0,10590.88,151371,1132,885.0,28297.0,91.43,0.0,0.0,0,0,2769.17,287781.0,1431.0,4470.11,7909.0,0.0,45,15,0,0,0,0,2347.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,30,15.5,15.0,45.0,41.0,45.0
79,202426,2024-06-29,26,2024,2863.0,2863.0,122.0,9507.77,126854,994,507.0,21313.0,0.0,0.0,0.0,0,0,2622.73,333134.0,1555.0,3042.43,5181.0,0.0,25,13,0,0,0,0,2863.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,12,11.5,13.0,25.0,33.5,25.0
80,202426,2024-06-30,26,2024,3537.0,3537.0,137.0,9956.54,128358,1038,532.0,22578.0,0.0,0.0,204000.0,0,0,3045.71,288304.0,1597.0,3013.89,5329.0,0.0,22,8,0,0,0,0,3537.0,0.0,0.0,0.0,6,18965.0,0.0297,-0.0691,26,2.38,14,17.0,8.0,22.0,39.0,22.0
81,202427,2024-07-01,27,2024,5367.0,5367.0,99.0,14298.229995990972,232747,1241,1159.0,33278.0,313.93,0.0,8500.0,0,0,2892.4000000000005,334635.0,1807.0,7222.47,9650.0,0.0,53,21,0,0,0,0,4890.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,32,11.0,21.0,53.0,36.0,53.0
82,202427,2024-07-02,27,2024,3538.0,3538.0,122.0,14435.189995846871,212200,1198,1204.0,34435.0,50.0,11308.0,0.0,0,0,2771.43,344434.0,1757.0,5682.48,9423.0,0.0,50,14,0,0,0,0,3339.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,36,19.5,14.0,50.0,57.0,50.0
83,202427,2024-07-03,27,2024,2902.0,2902.0,125.0,14460.069980611808,227217,1283,957.0,31837.0,2400.0,0.0,0.0,0,0,2713.14,291393.0,1719.0,5776.13,8178.0,0.0,61,18,0,0,0,0,2783.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,43,13.5,18.0,61.0,38.5,61.0
84,202427,2024-07-04,27,2024,3418.0,3418.0,122.0,11408.209993110928,142600,928,510.0,23763.0,25.0,0.0,0.0,0,0,2613.7200000000003,345740.0,1702.0,3311.24,4761.0,0.0,27,13,0,0,0,0,3299.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,14,14.5,13.0,27.0,48.5,27.0
85,202427,2024-07-05,27,2024,2265.0,2265.0,111.0,10807.52999350269,153198,911,640.0,27329.0,51.54,0.0,0.0,0,0,2564.2299999999996,360713.0,1604.0,4180.2,6356.0,0.0,36,11,0,0,6,6,2265.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,25,13.0,11.0,36.0,24.5,36.0
86,202427,2024-07-06,27,2024,2704.0,2704.0,131.0,9421.82998682536,144236,896,437.0,22830.0,0.0,0.0,0.0,0,0,2404.1499999999996,325216.0,1483.0,2459.02,4709.0,0.0,22,13,0,0,0,0,2704.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,9,9.0,13.0,22.0,28.0,22.0
87,202427,2024-07-07,27,2024,2305.0,2305.0,112.0,9257.689990291894,143198,898,551.0,24083.0,0.0,0.0,0.0,0,0,2780.8200000000006,267129.0,1578.0,2828.4,5371.0,0.0,20,7,0,0,0,0,2305.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,27,2.66,13,20.0,7.0,20.0,45.5,20.0
88,202428,2024-07-08,28,2024,3974.0,3974.0,119.0,13787.479994834475,222153,1211,1299.0,31552.0,67.0,0.0,0.0,0,0,2728.81,280218.0,1569.0,7219.55,9165.0,0.0,69,27,0,0,0,0,3855.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,42,61.5,27.0,69.0,102.0,69.0
89,202428,2024-07-09,28,2024,5130.0,5130.0,90.0,13666.539992338772,181513,1206,1207.0,29678.0,447.73,23152.0,0.0,0,0,2617.6899999999996,244545.0,1451.0,7549.28,9983.0,0.0,184,116,0,0,0,0,4891.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,68,19.5,19.5,87.5,56.0,56.0
90,202428,2024-07-10,28,2024,3976.0,3976.0,128.0,14484.91999496449,213514,1246,1191.0,31418.0,50.0,283.0,0.0,0,0,2607.01,212260.0,1498.0,6437.54,9193.0,0.0,43,12,0,0,0,0,3538.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,31,64.0,12.0,43.0,116.0,43.0
91,202428,2024-07-11,28,2024,4094.0,4094.0,95.0,14287.779994500215,214210,1177,1061.0,29175.0,125.89,0.0,0.0,0,0,2544.29,228913.0,1414.0,6899.76,8844.0,0.0,48,12,0,0,2,2,3736.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,36,25.0,12.0,48.0,59.0,48.0
92,202428,2024-07-12,28,2024,2943.0,2943.0,100.0,12884.019988115637,194562,1097,950.0,28409.0,547.59,0.0,0.0,0,0,2533.3999999999996,231498.0,1410.0,6395.42,8527.0,0.0,75,38,0,0,0,0,2943.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,37,9.0,38.0,75.0,33.0,75.0
93,202428,2024-07-13,28,2024,2544.0,2544.0,77.0,10106.74999429264,142443,906,498.0,21437.0,0.0,0.0,0.0,0,0,2454.7300000000005,229383.0,1364.0,2899.51,5516.0,0.0,18,6,0,0,0,0,2544.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,12,25.5,6.0,18.0,51.0,18.0
94,202428,2024-07-14,28,2024,2385.0,2385.0,72.0,9644.52999433254,140276,893,555.0,21494.0,0.0,0.0,0.0,0,0,2736.3500000000004,262589.0,1430.0,2784.47,5691.0,0.0,27,13,0,0,0,0,2385.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,28,1.81,14,11.5,13.0,27.0,30.5,27.0
95,202429,2024-07-15,29,2024,4333.0,4333.0,65.0,13705.719992599234,213970,1144,1207.0,30725.0,282.58,10188.0,0.0,0,0,2701.25,200880.0,1258.0,7133.37,9972.0,0.0,43,17,0,0,0,0,4333.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,26,20.5,17.0,43.0,47.5,43.0
96,202429,2024-07-16,29,2024,4015.0,4015.0,68.0,12967.509991689258,213594,1156,1229.0,29492.0,117.38,9.0,0.0,0,0,2478.6400000000003,182149.0,1009.0,6876.94,10372.0,0.0,68,28,0,0,0,0,3618.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,40,38.0,28.0,68.0,70.5,68.0
97,202429,2024-07-17,29,2024,4372.0,4372.0,107.0,13890.129994044775,201103,1164,1263.0,30871.0,1220.01,291.0,0.0,0,0,2311.8499999999995,136358.0,814.0,7259.86,10206.0,0.0,98,59,0,0,0,0,4014.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,39,25.5,25.5,64.5,62.5,98.0
98,202429,2024-07-18,29,2024,3858.0,3858.0,55.0,14163.729995934533,205695,1217,1193.0,29392.0,0.0,95.0,7950.0,0,7950.0,2249.4,179076.0,889.0,6258.09,8853.0,0.0,57,23,0,0,0,0,3540.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,34,51.5,23.0,57.0,81.5,57.0
99,202429,2024-07-19,29,2024,2265.0,2265.0,112.0,12438.43998880912,190875,1098,963.0,27131.0,0.0,0.0,0.0,0,0,2131.6800000000003,177810.0,904.0,5658.65,7480.0,0.0,65,44,0,0,0,0,2146.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,21,17.5,17.5,38.5,38.5,65.0
100,202429,2024-07-20,29,2024,1074.0,1074.0,85.0,10434.779995843232,158744,994,551.0,24886.0,0.0,0.0,0.0,0,0,1936.84,187413.0,881.0,3253.82,5201.0,0.0,20,12,0,0,0,0,1074.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,8,24.5,12.0,20.0,40.5,20.0
101,202429,2024-07-21,29,2024,1948.0,1948.0,79.0,8353.069990842525,127155,791,534.0,27486.0,0.0,0.0,0.0,0,0,2280.81,177770.0,869.0,2829.71,5476.0,0.0,16,5,0,0,0,0,1789.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,29,1.98,11,27.5,5.0,16.0,54.5,16.0
102,202430,2024-07-22,30,2024,3497.0,3497.0,93.0,10753.579993137912,168771,860,1214.0,34721.0,375.85,0.0,0.0,0,0,2220.13,167375.0,829.0,7654.98,9312.0,0.0,89,43,0,0,0,0,3060.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,46,12.0,12.0,58.0,52.5,89.0
103,202430,2024-07-23,30,2024,3978.0,3978.0,57.0,13182.609992273869,201343,1186,1347.0,34129.0,200.0,0.0,0.0,0,0,2141.96,215489.0,934.0,7369.74,9305.0,0.0,89,19,0,0,0,0,3700.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,70,34.0,19.0,89.0,82.0,89.0
104,202430,2024-07-24,30,2024,3578.0,3578.0,97.0,12900.519990301273,203885,1118,1270.0,31682.0,97.14,0.0,0.0,0,0,2093.33,212352.0,971.0,7262.86,9543.0,0.0,75,25,0,0,0,0,3340.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,50,23.5,25.0,75.0,73.0,75.0
105,202430,2024-07-25,30,2024,3537.0,3537.0,54.0,13244.029991045429,212558,1155,1106.0,30139.0,122.08,0.0,0.0,0,0,2082.31,215170.0,948.0,6445.12,8537.0,0.0,57,28,0,0,0,0,3537.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,29,31.0,28.0,57.0,71.5,57.0
106,202430,2024-07-26,30,2024,3300.0,3300.0,57.0,13473.569994402447,226828,1279,974.0,28715.0,150.0,0.0,0.0,0,0,2215.99,155966.0,804.0,4849.73,7565.0,0.0,68,37,0,0,0,0,3300.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,31,20.5,37.0,68.0,42.0,68.0
107,202430,2024-07-27,30,2024,1709.0,1709.0,79.0,12122.859997300093,182659,1200,561.0,25023.0,0.0,0.0,0.0,0,0,2218.82,150149.0,858.0,2333.41,5173.0,0.0,27,13,0,0,0,0,1709.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,14,26.0,13.0,27.0,47.0,27.0
108,202430,2024-07-28,30,2024,2703.0,2703.0,54.0,9514.569988964166,168134,1036,675.0,23614.0,0.0,0.0,0.0,0,0,2530.73,125145.0,809.0,2378.73,5259.0,0.0,26,15,0,0,0,0,2584.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,30,1.68,11,28.5,15.0,26.0,73.5,26.0
109,202431,2024-07-29,31,2024,4173.0,4173.0,53.0,13139.029990597432,244591,1284,1264.0,31671.0,241.18,0.0,0.0,0,0,2449.76,114597.0,750.0,6749.88,15720.0,17744.0,120,44,1,0,0,0,3974.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,31,1.83,76,21.5,21.5,97.5,58.5,120.0
110,202431,2024-07-30,31,2024,6360.0,6360.0,73.0,13559.74999404328,249586,1324,1298.0,30858.0,372.6,11086.0,0.0,0,0,2386.99,103398.0,711.0,7314.5,11273.0,0.0,91,28,0,0,0,0,5963.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,31,1.83,63,38.0,28.0,91.0,105.0,91.0
111,202431,2024-07-31,31,2024,4094.0,4094.0,34.0,14372.619992962942,247956,1362,1229.0,30603.0,170.0,0.0,92637.0,0,0,2364.6,126335.0,730.0,6101.58,10379.0,0.0,90,32,0,0,0,0,4094.0,0.0,0.0,0.0,7,18593.0,0.0289,0.0987,31,1.83,58,28.0,32.0,90.0,78.5,90.0
112,202431,2024-08-01,31,2024,5326.0,5326.0,62.0,13922.799992492668,215989,1239,1286.0,31044.0,68.66,0.0,0.0,0,0,2326.130000000001,122671.0,752.0,7134.83,10219.0,0.0,66,28,0,0,0,0,4730.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,31,1.83,38,48.5,28.0,66.0,97.0,66.0
113,202431,2024-08-02,31,2024,3378.0,3378.0,78.0,13113.199991611766,212004,1196,1006.0,31355.0,100.0,0.0,0.0,0,0,2316.88,138136.0,781.0,5606.87,8162.0,0.0,104,65,0,0,0,0,3219.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,31,1.83,39,18.5,18.5,57.5,44.5,104.0
114,202431,2024-08-03,31,2024,2942.0,2942.0,67.0,11218.1999959755,171908,1176,511.0,24340.0,0.0,0.0,0.0,0,0,2206.68,130815.0,733.0,2631.76,6010.0,0.0,23,9,0,0,0,0,2743.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,31,1.83,14,40.5,9.0,23.0,62.5,23.0
115,202431,2024-08-04,31,2024,2503.0,2503.0,69.0,9217.589989246168,162425,988,624.0,26743.0,0.0,0.0,0.0,0,0,2521.07,162029.0,900.0,2571.12,5817.0,0.0,21,16,0,0,0,0,2344.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,31,1.83,5,12.5,16.0,21.0,43.5,21.0
116,202432,2024-08-05,32,2024,4691.0,4691.0,94.0,12320.05998763508,206217,1150,1277.0,32823.0,341.2,0.0,0.0,0,0,2451.3900000000003,169847.0,872.0,6773.89,9830.0,0.0,64,16,0,0,0,0,4055.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,32,1.99,48,20.0,16.0,64.0,43.0,64.0
117,202432,2024-08-06,32,2024,3775.0,3775.0,53.0,14246.479989946163,240165,1371,1366.0,36921.0,200.0,0.0,0.0,0,0,2447.11,148097.0,821.0,8278.67,10896.0,0.0,65,24,0,0,0,0,3616.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,32,1.99,41,51.0,24.0,65.0,102.0,65.0
118,202432,2024-08-07,32,2024,4333.0,4333.0,79.0,14204.189992303804,231687,1268,1342.0,32976.0,97.62,0.0,0.0,0,0,2159.2000000000003,106210.0,625.0,7179.1,10654.0,0.0,140,86,0,0,0,0,4015.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,32,1.99,54,28.0,28.0,82.0,71.5,71.5
119,202432,2024-08-08,32,2024,5050.0,5050.0,61.0,13384.649990070884,227384,1224,1248.0,35650.0,3200.0,0.0,0.0,0,0,2131.53,113929.0,693.0,7637.14,9785.0,0.0,78,32,0,0,1,1,4931.0,0.0,0.0,0.0,8,18733.0,0.0253,-0.0089,32,1.99,46,51.5,32.0,78.0,93.0,78.0
